2021-09-28 11:03:58,907 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:11:16,716 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:11:16,793 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 12:11:16,815 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 12:11:16,815 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:11:16,816 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-40979-1632831076452-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:11:16,817 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:11:17,058 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 12:11:17,303 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:11:17,303 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:11:17,332 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 12:11:17,440 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 12:11:17,505 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 12:13:39,091 | WARN  | Transport Connection to: tcp://192.168.96.7:46162 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46162@61616
2021-09-28 12:13:39,092 | WARN  | Transport Connection to: tcp://192.168.96.7:46166 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46166@61616
2021-09-28 12:13:39,091 | WARN  | Transport Connection to: tcp://192.168.96.7:46164 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46164@61616
2021-09-28 12:13:39,094 | WARN  | Transport Connection to: tcp://192.168.96.7:46176 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46176@61616
2021-09-28 12:13:39,094 | WARN  | Transport Connection to: tcp://192.168.96.7:46174 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46174@61616
2021-09-28 12:13:39,093 | WARN  | Transport Connection to: tcp://192.168.96.7:46172 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46172@61616
2021-09-28 12:13:39,093 | WARN  | Transport Connection to: tcp://192.168.96.7:46170 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46170@61616
2021-09-28 12:13:39,092 | WARN  | Transport Connection to: tcp://192.168.96.7:46168 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46168@61616
2021-09-28 12:13:39,096 | WARN  | Transport Connection to: tcp://192.168.96.7:46178 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46178@61616
2021-09-28 12:13:51,964 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 12:13:51 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 12:13:52,689 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:13:52,777 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 12:13:52,809 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 12:13:53,067 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35843-1632831232816-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:13:53,146 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:13:53,147 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:13:53,149 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:13:53,150 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:13:53,152 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:13:53,155 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:13:53,157 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:13:53,160 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:13:53,222 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 12:13:53,246 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 12:13:53,247 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:13:53,247 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35843-1632831232816-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:13:53,248 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:13:53,493 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 12:13:53,730 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:13:53,730 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:13:53,758 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 12:13:53,851 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 12:13:53,902 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 12:14:22,398 | WARN  | Transport Connection to: tcp://192.168.96.7:46558 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46558@61616
2021-09-28 12:14:22,403 | WARN  | Transport Connection to: tcp://192.168.96.7:46564 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46564@61616
2021-09-28 12:14:22,406 | WARN  | Transport Connection to: tcp://192.168.96.7:46566 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46566@61616
2021-09-28 12:14:22,410 | WARN  | Transport Connection to: tcp://192.168.96.7:46568 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46568@61616
2021-09-28 12:14:22,412 | WARN  | Transport Connection to: tcp://192.168.96.7:46570 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46570@61616
2021-09-28 12:14:22,424 | WARN  | Transport Connection to: tcp://192.168.96.7:46572 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46572@61616
2021-09-28 12:14:22,430 | WARN  | Transport Connection to: tcp://192.168.96.7:46574 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46574@61616
2021-09-28 12:14:22,456 | WARN  | Transport Connection to: tcp://192.168.96.7:46576 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46576@61616
2021-09-28 12:14:22,469 | WARN  | Transport Connection to: tcp://192.168.96.7:46578 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46578@61616
2021-09-28 12:14:22,485 | WARN  | Transport Connection to: tcp://192.168.96.7:46580 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:46580@61616
2021-09-28 12:22:28,160 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 12:22:28 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 12:22:28,874 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:22:28,965 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 12:22:28,998 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 12:22:29,150 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35273-1632831749005-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:22:29,211 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:22:29,212 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:22:29,215 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:22:29,216 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:22:29,219 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:22:29,220 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:22:29,222 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:22:29,223 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:22:29,289 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 12:22:29,313 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 12:22:29,313 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:22:29,314 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-35273-1632831749005-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:22:29,315 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:22:29,547 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 12:22:29,810 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:22:29,810 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:22:29,839 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 12:22:29,932 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 12:22:29,984 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 12:26:12,726 | WARN  | Transport Connection to: tcp://192.168.96.7:47088 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47088@61616
2021-09-28 12:26:12,729 | WARN  | Transport Connection to: tcp://192.168.96.7:47090 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47090@61616
2021-09-28 12:26:12,729 | WARN  | Transport Connection to: tcp://192.168.96.7:47092 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47092@61616
2021-09-28 12:26:12,737 | WARN  | Transport Connection to: tcp://192.168.96.7:47094 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47094@61616
2021-09-28 12:26:12,738 | WARN  | Transport Connection to: tcp://192.168.96.7:47096 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47096@61616
2021-09-28 12:26:12,739 | WARN  | Transport Connection to: tcp://192.168.96.7:47098 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47098@61616
2021-09-28 12:26:12,741 | WARN  | Transport Connection to: tcp://192.168.96.7:47100 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47100@61616
2021-09-28 12:26:12,742 | WARN  | Transport Connection to: tcp://192.168.96.7:47102 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47102@61616
2021-09-28 12:26:12,745 | WARN  | Transport Connection to: tcp://192.168.96.7:47104 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47104@61616
2021-09-28 12:26:25,405 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 12:26:25 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 12:26:26,168 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:26:26,258 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 12:26:26,291 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 12:26:26,467 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-42565-1632831986299-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:26:26,530 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:26:26,531 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:26:26,534 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:26:26,535 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:26:26,538 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:26:26,539 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:26:26,541 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:26:26,542 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:26:26,604 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 12:26:26,626 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 12:26:26,627 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:26:26,628 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-42565-1632831986299-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:26:26,629 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:26:26,865 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 12:26:27,125 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:26:27,125 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:26:27,157 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 12:26:27,260 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 12:26:27,326 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 12:33:29,992 | WARN  | Transport Connection to: tcp://192.168.96.7:47448 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47448@61616
2021-09-28 12:33:29,993 | WARN  | Transport Connection to: tcp://192.168.96.7:47452 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47452@61616
2021-09-28 12:33:29,994 | WARN  | Transport Connection to: tcp://192.168.96.7:47454 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47454@61616
2021-09-28 12:33:29,993 | WARN  | Transport Connection to: tcp://192.168.96.7:47450 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47450@61616
2021-09-28 12:33:29,997 | WARN  | Transport Connection to: tcp://192.168.96.7:47462 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47462@61616
2021-09-28 12:33:29,996 | WARN  | Transport Connection to: tcp://192.168.96.7:47460 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47460@61616
2021-09-28 12:33:29,996 | WARN  | Transport Connection to: tcp://192.168.96.7:47458 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47458@61616
2021-09-28 12:33:29,995 | WARN  | Transport Connection to: tcp://192.168.96.7:47456 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47456@61616
2021-09-28 12:33:29,998 | WARN  | Transport Connection to: tcp://192.168.96.7:47464 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47464@61616
2021-09-28 12:33:43,076 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 12:33:43 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 12:33:43,806 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:33:43,905 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 12:33:43,937 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 12:33:44,117 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-42377-1632832423944-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:33:44,175 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:33:44,176 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:33:44,178 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:33:44,179 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:33:44,182 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:33:44,184 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:33:44,186 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:33:44,187 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:33:44,251 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8c3619e{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-09-28 12:33:44,275 | INFO  | Listening for connections at ws://activemq:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-09-28 12:33:44,275 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:33:44,276 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-42377-1632832423944-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:33:44,277 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:33:44,521 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-09-28 12:33:44,770 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:33:44,770 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-09-28 12:33:44,799 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-09-28 12:33:44,900 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-09-28 12:33:44,953 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-09-28 12:37:40,970 | WARN  | Transport Connection to: tcp://192.168.96.7:47848 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47848@61616
2021-09-28 12:37:40,971 | WARN  | Transport Connection to: tcp://192.168.96.7:47852 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47852@61616
2021-09-28 12:37:40,971 | WARN  | Transport Connection to: tcp://192.168.96.7:47850 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47850@61616
2021-09-28 12:37:40,974 | WARN  | Transport Connection to: tcp://192.168.96.7:47862 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47862@61616
2021-09-28 12:37:40,973 | WARN  | Transport Connection to: tcp://192.168.96.7:47860 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47860@61616
2021-09-28 12:37:40,973 | WARN  | Transport Connection to: tcp://192.168.96.7:47858 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47858@61616
2021-09-28 12:37:40,972 | WARN  | Transport Connection to: tcp://192.168.96.7:47856 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47856@61616
2021-09-28 12:37:40,972 | WARN  | Transport Connection to: tcp://192.168.96.7:47854 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47854@61616
2021-09-28 12:37:40,975 | WARN  | Transport Connection to: tcp://192.168.96.7:47864 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///192.168.96.7:47864@61616
2021-09-28 12:37:53,640 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Tue Sep 28 12:37:53 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-09-28 12:37:54,365 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:37:54,469 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-09-28 12:37:54,567 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-09-28 12:37:54,759 | INFO  | Apache ActiveMQ 5.15.6 (localhost, ID:activemq-45783-1632832674576-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-09-28 12:37:54,832 | INFO  | Listening for connections at: tcp://activemq:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:37:54,833 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:37:54,836 | INFO  | Listening for connections at: amqp://activemq:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:37:54,837 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:37:54,840 | INFO  | Listening for connections at: stomp://activemq:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:37:54,841 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-09-28 12:37:54,843 | INFO  | Listening for connections at: mqtt://activemq:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-09-28 12:37:54,844 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
